entity_id,product_type,channel,entered_date,iso_week,potential_value_vnd,final_stage,drop_transition,drop_reason
E02029,standard_application,mobile_app,2026-02-14,7,45000000,traffic,traffic_to_submission,did_not_submit
E02030,express_application,agent_referral,2026-02-13,7,4000000,traffic,traffic_to_submission,did_not_submit
E02031,partner_application,agent_referral,2026-02-14,7,10000000,submitted,submission_to_approval,docs_invalid
E02032,standard_application,mobile_app,2026-02-09,7,19000000,traffic,traffic_to_submission,did_not_submit
E02033,premium_application,web,2026-02-25,9,56000000,traffic,traffic_to_submission,no_partner_selected
E02034,standard_application,mobile_app,2026-02-26,9,43000000,traffic,traffic_to_submission,did_not_submit
E02035,standard_application,agent_referral,2026-02-20,8,15000000,submitted,submission_to_approval,policy_check
E02036,premium_application,mobile_app,2026-02-18,8,178000000,traffic,traffic_to_submission,no_partner_selected
E02037,standard_application,agent_referral,2026-02-24,9,13000000,submitted,submission_to_approval,docs_invalid
E02038,premium_application,web,2026-02-28,9,11500000,completed,,
E02039,premium_application,mobile_app,2026-02-28,9,110000000,traffic,traffic_to_submission,did_not_submit
E02040,standard_application,web,2026-02-09,7,35000000,traffic,traffic_to_submission,not_ready
E02041,express_application,agent_referral,2026-02-16,8,7000000,submitted,submission_to_approval,docs_abandoned
E02042,standard_application,web,2026-02-26,9,54000000,submitted,submission_to_approval,policy_check
E02043,premium_application,web,2026-02-16,8,120000000,traffic,traffic_to_submission,did_not_submit
E02044,express_application,mobile_app,2026-02-22,8,10000000,traffic,traffic_to_submission,not_ready
E02045,partner_application,agent_referral,2026-02-17,8,34000000,traffic,traffic_to_submission,did_not_submit
E02046,express_application,web,2026-02-24,9,3000000,submitted,submission_to_approval,docs_invalid
E02047,express_application,agent_referral,2026-02-20,8,13000000,traffic,traffic_to_submission,did_not_submit
E02048,express_application,mobile_app,2026-02-05,6,10000000,submitted,submission_to_approval,docs_invalid
E02049,premium_application,web,2026-02-12,7,131000000,submitted,submission_to_approval,policy_check
E02050,premium_application,mobile_app,2026-02-25,9,62000000,submitted,submission_to_approval,policy_check
E02051,express_application,web,2026-02-20,8,3000000,traffic,traffic_to_submission,abandoned_before_submit
E02052,premium_application,web,2026-02-28,9,153000000,traffic,traffic_to_submission,duplicate_entry
E02053,express_application,mobile_app,2026-02-21,8,14000000,traffic,traffic_to_submission,not_ready
E02054,express_application,agent_referral,2026-02-06,6,10000000,submitted,submission_to_approval,docs_invalid
E02055,premium_application,web,2026-02-20,8,11500000,completed,,
E02056,express_application,mobile_app,2026-02-28,9,15000000,traffic,traffic_to_submission,no_partner_selected
E02057,premium_application,mobile_app,2026-02-10,7,11500000,completed,,
E02058,standard_application,mobile_app,2026-02-28,9,28000000,traffic,traffic_to_submission,no_partner_selected
E02059,standard_application,mobile_app,2026-02-13,7,55000000,traffic,traffic_to_submission,not_ready
E02060,express_application,web,2026-02-03,6,12000000,traffic,traffic_to_submission,abandoned_before_submit
E02061,premium_application,web,2026-02-10,7,108000000,traffic,traffic_to_submission,no_partner_selected
E02062,express_application,mobile_app,2026-02-25,9,14000000,traffic,traffic_to_submission,not_ready
E02063,premium_application,web,2026-02-12,7,11500000,completed,,
E02064,standard_application,agent_referral,2026-02-26,9,13000000,traffic,traffic_to_submission,abandoned_before_submit
E02065,express_application,mobile_app,2026-02-17,8,8000000,traffic,traffic_to_submission,did_not_submit
E02066,standard_application,web,2026-02-03,6,38000000,traffic,traffic_to_submission,abandoned_before_submit
E02067,express_application,mobile_app,2026-02-01,5,12000000,traffic,traffic_to_submission,not_ready
E02068,standard_application,web,2026-02-12,7,37000000,traffic,traffic_to_submission,did_not_submit
E02069,partner_application,mobile_app,2026-02-13,7,6000000,traffic,traffic_to_submission,abandoned_before_submit
E02070,premium_application,web,2026-02-22,8,126000000,traffic,traffic_to_submission,abandoned_before_submit
E02071,standard_application,mobile_app,2026-02-14,7,13000000,traffic,traffic_to_submission,no_partner_selected
E02072,standard_application,web,2026-02-06,6,20000000,traffic,traffic_to_submission,no_partner_selected
E02073,partner_application,mobile_app,2026-02-26,9,24000000,submitted,submission_to_approval,policy_check
E02074,express_application,web,2026-02-23,9,15000000,submitted,submission_to_approval,policy_check
E02075,premium_application,web,2026-02-14,7,118000000,traffic,traffic_to_submission,did_not_submit
E02076,partner_application,agent_referral,2026-02-28,9,23000000,submitted,submission_to_approval,docs_abandoned
E02077,standard_application,mobile_app,2026-02-20,8,55000000,traffic,traffic_to_submission,did_not_submit
E02078,standard_application,mobile_app,2026-02-16,8,11500000,completed,,
E02079,standard_application,web,2026-02-11,7,11500000,completed,,
E02080,premium_application,mobile_app,2026-02-19,8,142000000,traffic,traffic_to_submission,did_not_submit
E02081,express_application,web,2026-02-20,8,10000000,submitted,submission_to_approval,policy_check
E02082,standard_application,agent_referral,2026-02-26,9,50000000,traffic,traffic_to_submission,abandoned_before_submit
E02083,premium_application,mobile_app,2026-02-22,8,110000000,traffic,traffic_to_submission,abandoned_before_submit
E02084,partner_application,agent_referral,2026-02-09,7,11000000,submitted,submission_to_approval,docs_abandoned
E02085,express_application,mobile_app,2026-02-12,7,11500000,completed,,
E02086,partner_application,agent_referral,2026-02-15,7,31000000,traffic,traffic_to_submission,abandoned_before_submit
E02087,standard_application,agent_referral,2026-02-08,6,45000000,submitted,submission_to_approval,docs_abandoned
E02088,premium_application,mobile_app,2026-02-15,7,89000000,traffic,traffic_to_submission,abandoned_before_submit
E02089,standard_application,mobile_app,2026-02-23,9,21000000,traffic,traffic_to_submission,no_partner_selected
E02090,standard_application,web,2026-02-03,6,48000000,traffic,traffic_to_submission,did_not_submit
E02091,standard_application,web,2026-02-26,9,29000000,traffic,traffic_to_submission,did_not_submit
E02092,premium_application,web,2026-02-02,6,104000000,traffic,traffic_to_submission,abandoned_before_submit
E02093,premium_application,web,2026-02-07,6,75000000,traffic,traffic_to_submission,abandoned_before_submit
E02094,standard_application,mobile_app,2026-02-22,8,45000000,traffic,traffic_to_submission,did_not_submit
E02095,premium_application,web,2026-02-09,7,78000000,traffic,traffic_to_submission,did_not_submit
E02096,express_application,mobile_app,2026-02-26,9,13000000,traffic,traffic_to_submission,did_not_submit
E02097,standard_application,mobile_app,2026-02-08,6,13000000,traffic,traffic_to_submission,did_not_submit
E02098,standard_application,mobile_app,2026-02-19,8,11500000,completed,,
E02099,express_application,web,2026-02-06,6,16000000,traffic,traffic_to_submission,did_not_submit
E02100,premium_application,web,2026-02-27,9,141000000,traffic,traffic_to_submission,did_not_submit
E02101,partner_application,web,2026-02-20,8,17000000,traffic,traffic_to_submission,no_partner_selected
E02102,standard_application,web,2026-02-10,7,22000000,submitted,submission_to_approval,docs_abandoned
E02103,express_application,web,2026-02-05,6,11000000,traffic,traffic_to_submission,did_not_submit
E02104,standard_application,agent_referral,2026-02-20,8,17000000,submitted,submission_to_approval,policy_check
E02105,express_application,web,2026-02-03,6,8000000,traffic,traffic_to_submission,no_partner_selected
E02106,premium_application,mobile_app,2026-02-10,7,77000000,traffic,traffic_to_submission,duplicate_entry
E02107,standard_application,web,2026-02-18,8,50000000,traffic,traffic_to_submission,did_not_submit
E02108,premium_application,mobile_app,2026-02-20,8,82000000,traffic,traffic_to_submission,did_not_submit
E02109,premium_application,web,2026-02-02,6,11500000,completed,,
E02110,standard_application,web,2026-02-22,8,15000000,traffic,traffic_to_submission,no_partner_selected
E02111,partner_application,agent_referral,2026-02-07,6,34000000,traffic,traffic_to_submission,no_partner_selected
E02112,standard_application,mobile_app,2026-02-01,5,20000000,traffic,traffic_to_submission,abandoned_before_submit
E02113,express_application,mobile_app,2026-02-27,9,13000000,traffic,traffic_to_submission,abandoned_before_submit
E02114,express_application,web,2026-02-13,7,7000000,traffic,traffic_to_submission,not_ready
E02115,premium_application,web,2026-02-25,9,57000000,traffic,traffic_to_submission,not_ready
E02116,standard_application,web,2026-02-04,6,51000000,traffic,traffic_to_submission,did_not_submit
E02117,premium_application,web,2026-02-01,5,57000000,submitted,submission_to_approval,policy_check
E02118,standard_application,mobile_app,2026-02-19,8,11500000,completed,,
E02119,express_application,web,2026-02-13,7,10000000,traffic,traffic_to_submission,did_not_submit
E02120,premium_application,web,2026-02-26,9,51000000,traffic,traffic_to_submission,did_not_submit
E02121,standard_application,web,2026-02-25,9,44000000,traffic,traffic_to_submission,duplicate_entry
E02122,premium_application,web,2026-02-23,9,140000000,traffic,traffic_to_submission,abandoned_before_submit
E02123,standard_application,web,2026-02-20,8,23000000,traffic,traffic_to_submission,did_not_submit
E02124,express_application,web,2026-02-10,7,13000000,traffic,traffic_to_submission,abandoned_before_submit
E02125,standard_application,agent_referral,2026-02-20,8,41000000,traffic,traffic_to_submission,did_not_submit
E02126,standard_application,agent_referral,2026-02-27,9,42000000,traffic,traffic_to_submission,did_not_submit
E02127,express_application,mobile_app,2026-02-09,7,3000000,traffic,traffic_to_submission,abandoned_before_submit
E02128,premium_application,web,2026-02-20,8,159000000,traffic,traffic_to_submission,no_partner_selected
E02129,standard_application,mobile_app,2026-02-26,9,22000000,traffic,traffic_to_submission,duplicate_entry
E02130,partner_application,agent_referral,2026-02-25,9,6000000,traffic,traffic_to_submission,abandoned_before_submit
E02131,standard_application,mobile_app,2026-02-14,7,27000000,traffic,traffic_to_submission,not_ready
E02132,premium_application,agent_referral,2026-02-04,6,146000000,traffic,traffic_to_submission,not_ready
E02133,premium_application,mobile_app,2026-02-24,9,97000000,traffic,traffic_to_submission,abandoned_before_submit
E02134,standard_application,web,2026-02-23,9,43000000,traffic,traffic_to_submission,no_partner_selected
E02135,standard_application,mobile_app,2026-02-19,8,24000000,approved,approval_to_completion,customer_withdrew
E02136,premium_application,mobile_app,2026-02-12,7,102000000,traffic,traffic_to_submission,did_not_submit
E02137,standard_application,mobile_app,2026-02-03,6,20000000,traffic,traffic_to_submission,not_ready
E02138,standard_application,agent_referral,2026-02-03,6,36000000,submitted,submission_to_approval,policy_check
E02139,standard_application,mobile_app,2026-02-17,8,15000000,traffic,traffic_to_submission,abandoned_before_submit
E02140,standard_application,mobile_app,2026-02-11,7,11500000,completed,,
E02141,standard_application,mobile_app,2026-02-04,6,14000000,traffic,traffic_to_submission,did_not_submit
E02142,standard_application,agent_referral,2026-02-21,8,42000000,traffic,traffic_to_submission,abandoned_before_submit
E02143,premium_application,mobile_app,2026-02-04,6,56000000,traffic,traffic_to_submission,no_partner_selected
E02144,standard_application,mobile_app,2026-02-10,7,53000000,traffic,traffic_to_submission,not_ready
E02145,standard_application,mobile_app,2026-02-10,7,17000000,traffic,traffic_to_submission,no_partner_selected
E02146,express_application,mobile_app,2026-02-12,7,4000000,traffic,traffic_to_submission,did_not_submit
E02147,standard_application,web,2026-02-05,6,56000000,traffic,traffic_to_submission,no_partner_selected
E02148,partner_application,agent_referral,2026-02-10,7,24000000,traffic,traffic_to_submission,duplicate_entry
E02149,premium_application,web,2026-02-02,6,98000000,traffic,traffic_to_submission,no_partner_selected
E02150,standard_application,web,2026-02-25,9,43000000,traffic,traffic_to_submission,abandoned_before_submit
E02151,standard_application,web,2026-02-26,9,46000000,traffic,traffic_to_submission,abandoned_before_submit
E02152,partner_application,web,2026-02-15,7,31000000,traffic,traffic_to_submission,duplicate_entry
E02153,partner_application,agent_referral,2026-02-26,9,32000000,submitted,submission_to_approval,docs_invalid
E02154,express_application,web,2026-02-25,9,8000000,traffic,traffic_to_submission,duplicate_entry
E02155,standard_application,mobile_app,2026-02-03,6,22000000,submitted,submission_to_approval,docs_invalid
E02156,partner_application,agent_referral,2026-02-05,6,35000000,submitted,submission_to_approval,docs_invalid
E02157,standard_application,web,2026-02-28,9,33000000,traffic,traffic_to_submission,did_not_submit
E02158,partner_application,mobile_app,2026-02-07,6,26000000,traffic,traffic_to_submission,did_not_submit
E02159,partner_application,mobile_app,2026-02-14,7,17000000,submitted,submission_to_approval,policy_check
E02160,express_application,agent_referral,2026-02-10,7,9000000,submitted,submission_to_approval,eligibility_check
E02161,express_application,agent_referral,2026-02-18,8,14000000,traffic,traffic_to_submission,abandoned_before_submit
E02162,express_application,mobile_app,2026-02-18,8,6000000,traffic,traffic_to_submission,abandoned_before_submit
E02163,premium_application,web,2026-02-02,6,11500000,completed,,
E02164,standard_application,mobile_app,2026-02-10,7,58000000,traffic,traffic_to_submission,abandoned_before_submit
E02165,standard_application,mobile_app,2026-02-17,8,29000000,traffic,traffic_to_submission,abandoned_before_submit
E02166,standard_application,mobile_app,2026-02-20,8,11500000,completed,,
E02167,express_application,mobile_app,2026-02-06,6,16000000,traffic,traffic_to_submission,abandoned_before_submit
E02168,express_application,agent_referral,2026-02-10,7,11000000,traffic,traffic_to_submission,did_not_submit
E02169,standard_application,agent_referral,2026-02-09,7,16000000,traffic,traffic_to_submission,abandoned_before_submit
E02170,standard_application,mobile_app,2026-02-09,7,54000000,traffic,traffic_to_submission,not_ready
E02171,standard_application,mobile_app,2026-02-03,6,60000000,traffic,traffic_to_submission,no_partner_selected
E02172,standard_application,web,2026-02-03,6,51000000,traffic,traffic_to_submission,not_ready
E02173,premium_application,mobile_app,2026-02-01,5,136000000,submitted,submission_to_approval,policy_check
E02174,standard_application,mobile_app,2026-02-20,8,24000000,traffic,traffic_to_submission,not_ready
E02175,premium_application,web,2026-02-12,7,78000000,traffic,traffic_to_submission,abandoned_before_submit
E02176,express_application,agent_referral,2026-02-19,8,9000000,submitted,submission_to_approval,policy_check
E02177,standard_application,mobile_app,2026-02-24,9,24000000,traffic,traffic_to_submission,abandoned_before_submit
E02178,standard_application,web,2026-02-12,7,26000000,traffic,traffic_to_submission,abandoned_before_submit
E02179,standard_application,web,2026-02-16,8,39000000,traffic,traffic_to_submission,no_partner_selected
E02180,express_application,web,2026-02-18,8,4000000,traffic,traffic_to_submission,not_ready
E02181,standard_application,web,2026-03-31,14,60000000,traffic,traffic_to_submission,did_not_submit
E02182,premium_application,web,2026-03-31,14,98000000,traffic,traffic_to_submission,not_ready
E02183,express_application,web,2026-03-09,11,10000000,traffic,traffic_to_submission,no_partner_selected
E02184,express_application,mobile_app,2026-03-03,10,14000000,traffic,traffic_to_submission,no_partner_selected
E02185,premium_application,agent_referral,2026-03-12,11,55000000,traffic,traffic_to_submission,no_partner_selected
E02186,standard_application,mobile_app,2026-03-13,11,42000000,traffic,traffic_to_submission,abandoned_before_submit
E02187,premium_application,mobile_app,2026-03-13,11,126000000,traffic,traffic_to_submission,did_not_submit
E02188,express_application,agent_referral,2026-03-28,13,10000000,traffic,traffic_to_submission,abandoned_before_submit
E02189,partner_application,web,2026-03-03,10,31000000,traffic,traffic_to_submission,did_not_submit
E02190,partner_application,agent_referral,2026-03-10,11,19000000,submitted,submission_to_approval,docs_abandoned
E02191,standard_application,mobile_app,2026-03-17,12,51000000,traffic,traffic_to_submission,did_not_submit
E02192,standard_application,agent_referral,2026-03-30,14,30000000,traffic,traffic_to_submission,no_partner_selected
E02193,express_application,web,2026-03-03,10,3000000,traffic,traffic_to_submission,no_partner_selected
E02194,express_application,agent_referral,2026-03-21,12,15000000,submitted,submission_to_approval,eligibility_check
E02195,standard_application,web,2026-03-30,14,12000000,traffic,traffic_to_submission,abandoned_before_submit
E02196,premium_application,agent_referral,2026-03-08,10,108000000,submitted,submission_to_approval,policy_check
E02197,partner_application,web,2026-03-10,11,20000000,submitted,submission_to_approval,policy_check
E02198,premium_application,web,2026-03-01,9,174000000,traffic,traffic_to_submission,did_not_submit
E02199,standard_application,web,2026-03-16,12,37000000,traffic,traffic_to_submission,did_not_submit
E02200,premium_application,web,2026-03-30,14,123000000,submitted,submission_to_approval,policy_check
E02201,express_application,mobile_app,2026-03-21,12,3000000,traffic,traffic_to_submission,no_partner_selected
E02202,standard_application,web,2026-03-11,11,38000000,submitted,submission_to_approval,docs_invalid
E02203,standard_application,mobile_app,2026-03-07,10,36000000,traffic,traffic_to_submission,not_ready
E02204,express_application,mobile_app,2026-03-28,13,13000000,traffic,traffic_to_submission,did_not_submit
E02205,standard_application,web,2026-03-02,10,20000000,traffic,traffic_to_submission,not_ready
E02206,premium_application,mobile_app,2026-03-12,11,11400000,completed,,
E02207,standard_application,mobile_app,2026-03-19,12,24000000,traffic,traffic_to_submission,not_ready
E02208,express_application,web,2026-03-15,11,16000000,traffic,traffic_to_submission,not_ready
E02209,express_application,mobile_app,2026-03-23,13,7000000,traffic,traffic_to_submission,no_partner_selected
E02210,standard_application,web,2026-03-02,10,31000000,submitted,submission_to_approval,docs_invalid
E02211,partner_application,agent_referral,2026-03-31,14,27000000,submitted,submission_to_approval,policy_check
E02212,express_application,mobile_app,2026-03-23,13,4000000,submitted,submission_to_approval,eligibility_check
E02213,express_application,mobile_app,2026-03-13,11,6000000,traffic,traffic_to_submission,did_not_submit
E02214,express_application,mobile_app,2026-03-07,10,11400000,completed,,
E02215,partner_application,web,2026-03-13,11,11000000,submitted,submission_to_approval,docs_invalid
E02216,partner_application,web,2026-03-30,14,10000000,submitted,submission_to_approval,docs_abandoned
E02217,premium_application,mobile_app,2026-03-08,10,108000000,traffic,traffic_to_submission,abandoned_before_submit
E02218,express_application,mobile_app,2026-03-15,11,16000000,traffic,traffic_to_submission,no_partner_selected
E02219,standard_application,web,2026-03-27,13,53000000,traffic,traffic_to_submission,did_not_submit
E02220,partner_application,mobile_app,2026-03-07,10,28000000,submitted,submission_to_approval,policy_check
E02221,premium_application,mobile_app,2026-03-06,10,160000000,traffic,traffic_to_submission,abandoned_before_submit
E02222,premium_application,web,2026-03-18,12,159000000,traffic,traffic_to_submission,duplicate_entry
E02223,express_application,agent_referral,2026-03-30,14,12000000,submitted,submission_to_approval,eligibility_check
E02224,partner_application,web,2026-03-08,10,9000000,submitted,submission_to_approval,policy_check
E02225,express_application,agent_referral,2026-03-17,12,6000000,traffic,traffic_to_submission,did_not_submit
E02226,partner_application,agent_referral,2026-03-27,13,18000000,submitted,submission_to_approval,policy_check
E02227,premium_application,web,2026-03-30,14,81000000,traffic,traffic_to_submission,no_partner_selected
E02228,partner_application,web,2026-03-30,14,26000000,submitted,submission_to_approval,docs_abandoned
E02229,standard_application,web,2026-03-09,11,42000000,traffic,traffic_to_submission,not_ready
E02230,partner_application,agent_referral,2026-03-14,11,18000000,submitted,submission_to_approval,policy_check
E02231,standard_application,web,2026-03-24,13,48000000,traffic,traffic_to_submission,not_ready
E02232,standard_application,web,2026-03-07,10,51000000,traffic,traffic_to_submission,did_not_submit
E02233,express_application,web,2026-03-04,10,16000000,traffic,traffic_to_submission,not_ready
E02234,express_application,mobile_app,2026-03-12,11,3000000,submitted,submission_to_approval,policy_check
E02235,standard_application,mobile_app,2026-03-19,12,11400000,completed,,
E02236,partner_application,mobile_app,2026-03-26,13,13000000,traffic,traffic_to_submission,not_ready
E02237,standard_application,mobile_app,2026-03-02,10,33000000,traffic,traffic_to_submission,not_ready
E02238,premium_application,mobile_app,2026-03-26,13,11400000,completed,,
E02239,premium_application,agent_referral,2026-03-12,11,82000000,traffic,traffic_to_submission,not_ready
E02240,standard_application,mobile_app,2026-03-30,14,21000000,traffic,traffic_to_submission,duplicate_entry
E02241,premium_application,mobile_app,2026-03-01,9,70000000,traffic,traffic_to_submission,did_not_submit
E02242,express_application,mobile_app,2026-03-24,13,9000000,traffic,traffic_to_submission,abandoned_before_submit
E02243,premium_application,web,2026-03-08,10,88000000,traffic,traffic_to_submission,not_ready
E02244,premium_application,mobile_app,2026-03-19,12,76000000,traffic,traffic_to_submission,no_partner_selected
E02245,standard_application,mobile_app,2026-03-31,14,46000000,traffic,traffic_to_submission,no_partner_selected
E02246,standard_application,web,2026-03-25,13,41000000,submitted,submission_to_approval,eligibility_check
E02247,express_application,web,2026-03-05,10,4000000,traffic,traffic_to_submission,abandoned_before_submit
E02248,express_application,web,2026-03-05,10,9000000,traffic,traffic_to_submission,did_not_submit
E02249,premium_application,mobile_app,2026-03-09,11,103000000,traffic,traffic_to_submission,duplicate_entry
E02250,standard_application,agent_referral,2026-03-19,12,22000000,traffic,traffic_to_submission,did_not_submit
E02251,standard_application,web,2026-03-24,13,16000000,traffic,traffic_to_submission,abandoned_before_submit
E02252,partner_application,mobile_app,2026-03-23,13,35000000,traffic,traffic_to_submission,did_not_submit
E02253,standard_application,web,2026-03-18,12,17000000,traffic,traffic_to_submission,did_not_submit
E02254,premium_application,mobile_app,2026-03-09,11,69000000,traffic,traffic_to_submission,no_partner_selected
E02255,premium_application,web,2026-03-05,10,112000000,traffic,traffic_to_submission,not_ready
E02256,express_application,mobile_app,2026-03-12,11,5000000,traffic,traffic_to_submission,did_not_submit
E02257,express_application,mobile_app,2026-03-07,10,13000000,traffic,traffic_to_submission,did_not_submit
E02258,standard_application,mobile_app,2026-03-04,10,40000000,traffic,traffic_to_submission,no_partner_selected
E02259,standard_application,agent_referral,2026-03-07,10,59000000,submitted,submission_to_approval,docs_abandoned
E02260,express_application,agent_referral,2026-03-06,10,11400000,completed,,
E02261,standard_application,mobile_app,2026-03-12,11,51000000,traffic,traffic_to_submission,did_not_submit
E02262,standard_application,mobile_app,2026-03-21,12,57000000,traffic,traffic_to_submission,abandoned_before_submit
E02263,standard_application,agent_referral,2026-03-13,11,55000000,traffic,traffic_to_submission,no_partner_selected
E02264,partner_application,agent_referral,2026-03-20,12,24000000,submitted,submission_to_approval,docs_invalid
E02265,express_application,mobile_app,2026-03-10,11,5000000,traffic,traffic_to_submission,no_partner_selected
E02266,express_application,agent_referral,2026-03-02,10,10000000,submitted,submission_to_approval,policy_check
E02267,standard_application,web,2026-03-01,9,22000000,traffic,traffic_to_submission,no_partner_selected
E02268,premium_application,mobile_app,2026-03-03,10,146000000,traffic,traffic_to_submission,abandoned_before_submit
E02269,premium_application,mobile_app,2026-03-14,11,82000000,traffic,traffic_to_submission,no_partner_selected
E02270,premium_application,mobile_app,2026-03-06,10,159000000,traffic,traffic_to_submission,did_not_submit
E02271,standard_application,mobile_app,2026-03-19,12,31000000,traffic,traffic_to_submission,not_ready
E02272,standard_application,web,2026-03-23,13,20000000,submitted,submission_to_approval,docs_abandoned
E02273,express_application,mobile_app,2026-03-14,11,13000000,traffic,traffic_to_submission,no_partner_selected
E02274,partner_application,agent_referral,2026-03-03,10,20000000,submitted,submission_to_approval,docs_abandoned
E02275,partner_application,web,2026-03-02,10,24000000,submitted,submission_to_approval,policy_check
E02276,standard_application,agent_referral,2026-03-03,10,47000000,traffic,traffic_to_submission,did_not_submit
E02277,partner_application,agent_referral,2026-03-28,13,21000000,submitted,submission_to_approval,docs_invalid
E02278,standard_application,web,2026-03-04,10,16000000,traffic,traffic_to_submission,no_partner_selected
E02279,partner_application,web,2026-03-07,10,19000000,submitted,submission_to_approval,docs_abandoned
E02280,premium_application,mobile_app,2026-03-08,10,139000000,traffic,traffic_to_submission,did_not_submit
E02281,premium_application,web,2026-03-24,13,120000000,traffic,traffic_to_submission,did_not_submit
E02282,standard_application,agent_referral,2026-03-10,11,18000000,submitted,submission_to_approval,docs_invalid
E02283,standard_application,web,2026-03-02,10,46000000,traffic,traffic_to_submission,did_not_submit
E02284,premium_application,agent_referral,2026-03-20,12,134000000,submitted,submission_to_approval,docs_abandoned
E02285,standard_application,web,2026-03-11,11,16000000,traffic,traffic_to_submission,did_not_submit
E02286,standard_application,agent_referral,2026-03-23,13,41000000,submitted,submission_to_approval,policy_check
E02287,standard_application,agent_referral,2026-03-08,10,56000000,submitted,submission_to_approval,eligibility_check
E02288,partner_application,agent_referral,2026-03-04,10,32000000,submitted,submission_to_approval,policy_check
E02289,partner_application,agent_referral,2026-03-02,10,23000000,submitted,submission_to_approval,docs_abandoned
E02290,premium_application,mobile_app,2026-03-03,10,123000000,traffic,traffic_to_submission,not_ready
E02291,express_application,agent_referral,2026-03-09,11,10000000,traffic,traffic_to_submission,did_not_submit
E02292,standard_application,web,2026-03-09,11,13000000,traffic,traffic_to_submission,did_not_submit
E02293,premium_application,mobile_app,2026-03-20,12,53000000,submitted,submission_to_approval,policy_check
E02294,express_application,mobile_app,2026-03-05,10,4000000,traffic,traffic_to_submission,not_ready
E02295,partner_application,mobile_app,2026-03-07,10,21000000,submitted,submission_to_approval,eligibility_check
E02296,standard_application,web,2026-03-07,10,53000000,submitted,submission_to_approval,docs_invalid
E02297,standard_application,mobile_app,2026-03-14,11,11400000,completed,,
E02298,standard_application,web,2026-03-16,12,22000000,traffic,traffic_to_submission,abandoned_before_submit
E02299,premium_application,mobile_app,2026-03-12,11,129000000,traffic,traffic_to_submission,no_partner_selected
E02300,premium_application,agent_referral,2026-03-26,13,115000000,traffic,traffic_to_submission,not_ready
E02301,partner_application,web,2026-03-20,12,22000000,submitted,submission_to_approval,docs_abandoned
E02302,standard_application,web,2026-03-11,11,52000000,traffic,traffic_to_submission,not_ready
E02303,express_application,mobile_app,2026-03-18,12,11400000,completed,,
E02304,standard_application,mobile_app,2026-03-18,12,35000000,traffic,traffic_to_submission,abandoned_before_submit
E02305,standard_application,agent_referral,2026-03-31,14,35000000,traffic,traffic_to_submission,abandoned_before_submit
E02306,partner_application,agent_referral,2026-03-07,10,20000000,submitted,submission_to_approval,docs_invalid
E02307,standard_application,agent_referral,2026-03-23,13,12000000,submitted,submission_to_approval,docs_abandoned
E02308,standard_application,web,2026-03-29,13,32000000,traffic,traffic_to_submission,did_not_submit
E02309,express_application,web,2026-03-16,12,10000000,traffic,traffic_to_submission,abandoned_before_submit
E02310,standard_application,agent_referral,2026-03-23,13,17000000,traffic,traffic_to_submission,not_ready
E02311,standard_application,web,2026-03-15,11,41000000,traffic,traffic_to_submission,did_not_submit
E02312,standard_application,web,2026-03-01,9,59000000,traffic,traffic_to_submission,did_not_submit
E02313,premium_application,web,2026-03-20,12,70000000,traffic,traffic_to_submission,abandoned_before_submit
E02314,standard_application,web,2026-03-16,12,59000000,traffic,traffic_to_submission,no_partner_selected
E02315,standard_application,mobile_app,2026-03-25,13,23000000,submitted,submission_to_approval,policy_check
E02316,express_application,agent_referral,2026-03-10,11,5000000,traffic,traffic_to_submission,did_not_submit
E02317,premium_application,mobile_app,2026-03-20,12,88000000,traffic,traffic_to_submission,not_ready
E02318,standard_application,mobile_app,2026-03-16,12,26000000,traffic,traffic_to_submission,no_partner_selected
E02319,standard_application,mobile_app,2026-03-27,13,40000000,traffic,traffic_to_submission,no_partner_selected
E02320,standard_application,web,2026-03-06,10,50000000,traffic,traffic_to_submission,did_not_submit
E02321,premium_application,mobile_app,2026-03-30,14,107000000,traffic,traffic_to_submission,abandoned_before_submit
E02322,standard_application,web,2026-03-15,11,45000000,traffic,traffic_to_submission,did_not_submit
E02323,premium_application,mobile_app,2026-03-02,10,151000000,traffic,traffic_to_submission,did_not_submit
E02324,express_application,agent_referral,2026-03-05,10,8000000,traffic,traffic_to_submission,did_not_submit
E02325,standard_application,mobile_app,2026-03-20,12,12000000,traffic,traffic_to_submission,no_partner_selected
E02326,standard_application,web,2026-03-16,12,44000000,traffic,traffic_to_submission,abandoned_before_submit
E02327,express_application,mobile_app,2026-03-01,9,10000000,traffic,traffic_to_submission,did_not_submit
E02328,premium_application,mobile_app,2026-03-12,11,140000000,traffic,traffic_to_submission,did_not_submit
E02329,premium_application,mobile_app,2026-03-02,10,77000000,traffic,traffic_to_submission,no_partner_selected
E02330,express_application,web,2026-03-02,10,9000000,traffic,traffic_to_submission,not_ready
E02331,premium_application,web,2026-03-16,12,152000000,traffic,traffic_to_submission,not_ready
E02332,premium_application,web,2026-03-22,12,69000000,traffic,traffic_to_submission,did_not_submit
E02333,standard_application,web,2026-03-18,12,48000000,traffic,traffic_to_submission,did_not_submit
E02334,express_application,web,2026-03-19,12,4000000,traffic,traffic_to_submission,no_partner_selected
E02335,premium_application,mobile_app,2026-03-25,13,144000000,submitted,submission_to_approval,policy_check
